#{"t_start": 1702215195.37333, "env_id": "None"}
r,l,t
-10.0,54,0.27525
-10.0,149,0.333303
-10.0,128,0.378344
-10.0,207,0.452412
-10.0,248,0.540492
-10.0,180,0.60455
-10.0,76,0.631575
-10.0,58,0.652594
-10.0,239,0.737671
-10.0,61,0.759691
-9.0,1055,1.904236
-10.0,55,1.925254
-10.0,241,2.012334
-10.0,250,2.101415
-10.0,124,2.145455
-10.0,65,2.168476
-10.0,383,2.305601
-10.0,89,2.336629
-10.0,59,2.358649
-10.0,64,2.38167
-9.0,429,3.262655
-10.0,380,3.417796
-10.0,64,3.440817
-10.0,136,3.489861
-10.0,108,3.527896
-10.0,66,3.551918
-10.0,66,3.703055
-8.0,1306,4.906149
-10.0,286,5.03827
10.0,66,5.061291
-10.0,172,5.123347
-9.0,98,5.158379
-10.0,151,5.212428
-8.0,1331,6.472574
-10.0,59,6.498598
-10.0,216,6.582674
-10.0,379,6.717798
-10.0,330,6.835905
-10.0,179,6.899963
-10.0,66,6.923985
-10.0,91,6.956014
11.0,251,7.120163
10.0,63,7.143184
-9.0,214,7.945914
-9.0,791,8.268208
10.0,67,8.29223
-10.0,60,8.313249
-10.0,180,8.377307
-9.0,467,8.550464
10.0,67,8.574486
-10.0,67,8.599509
-10.0,85,8.629536
-10.0,152,8.691593
-9.0,359,9.671987
-9.0,564,9.890733
-9.0,765,10.171008
-10.0,56,10.191026
-9.0,433,11.079348
-10.0,65,11.107373
-9.0,272,11.218474
-10.0,157,11.280531
-10.0,89,11.312561
-10.0,98,11.449685
-10.0,72,11.475709
-8.0,1065,11.857056
-9.0,193,12.678313
-9.0,621,12.92654
-10.0,64,12.949561
-10.0,79,12.977586
-10.0,69,13.002609
-10.0,180,13.067668
-10.0,65,13.09169
-10.0,55,13.111708
-10.0,53,13.130726
-10.0,357,13.257841
-9.0,374,13.391963
11.0,250,14.201699
-9.0,192,14.278769
11.0,252,14.376859
-9.0,1027,14.79624
-10.0,270,14.892832
-10.0,187,15.66904
-10.0,59,15.695064
-10.0,271,15.804163
-9.0,649,16.036375
-10.0,336,16.155483
-10.0,57,16.176503
-8.0,1376,17.386603
-10.0,202,17.458669
-8.0,1141,18.55967
-8.0,946,18.920999
10.0,57,18.942018
-10.0,178,19.005075
-10.0,57,19.026094
-10.0,60,19.048115
-10.0,119,19.091154
-10.0,278,19.195248
-10.0,143,19.247296
-10.0,448,20.138608
-10.0,106,20.182648
-10.0,66,20.208672
-9.0,1069,20.594023
-10.0,62,20.616043
-10.0,105,20.655078
-10.0,59,20.676097
-9.0,194,20.74516
-10.0,58,20.766179
-10.0,61,20.788199
-10.0,155,21.563904
-10.0,58,21.588927
-9.0,192,21.666998
-10.0,65,21.694023
-10.0,300,21.801121
-10.0,280,21.900715
-10.0,239,21.985792
-10.0,119,22.031834
-10.0,58,22.053854
-9.0,482,22.22501
-10.0,149,23.000715
-9.0,723,23.282972
-10.0,68,23.306994
-10.0,262,23.40208
-9.0,195,23.472144
-10.0,60,23.496166
-10.0,58,23.518186
-10.0,69,23.543209
-10.0,123,23.587249
-10.0,111,23.626284
-10.0,61,23.648304
-9.0,853,24.735293
-10.0,209,24.810361
-9.0,687,25.057586
11.0,212,25.133655
-10.0,184,25.198715
-10.0,68,25.223737
-10.0,60,25.245757
-10.0,293,26.072509
-10.0,412,26.229652
10.0,61,26.251672
-9.0,553,26.44685
-10.0,156,26.502901
-10.0,147,26.554948
-5.0,1228,27.729016
-10.0,199,27.800081
-10.0,210,27.875149
-9.0,908,28.927105
-10.0,58,28.951128
10.0,56,28.972147
-10.0,60,28.997169
-8.0,969,29.3605
-10.0,65,29.383521
-10.0,58,29.40454
-10.0,62,29.427561
-10.0,125,29.471601
-10.0,121,29.51464
-10.0,339,29.635751
-10.0,211,30.463006
-5.0,587,30.695218
-10.0,56,30.715236
-10.0,63,30.738257
-10.0,62,30.760277
-7.0,1533,32.019097
-10.0,72,32.048123
-10.0,64,32.073146
-10.0,364,32.205266
13.0,714,32.459497
-10.0,352,32.585612
-10.0,317,33.472418
-9.0,322,33.607542
-10.0,124,33.659589
-10.0,179,33.723647
-10.0,63,33.746668
-9.0,242,33.834748
-10.0,125,33.88079
-10.0,54,33.900808
-10.0,58,33.921828
-7.0,792,34.930745
-10.0,64,34.95877
-10.0,56,34.981791
-10.0,134,35.037842
10.0,60,35.062865
12.0,296,35.171964
-7.0,1502,36.441118
-9.0,206,36.524194
-10.0,57,36.549217
-4.0,1651,37.836387
-8.0,1105,38.259773
-6.0,2287,39.823699
-9.0,757,40.809595
-10.0,280,40.9247
-8.0,403,41.078841
-10.0,57,41.098859
-10.0,454,41.262007
-10.0,182,41.327067
-10.0,67,41.351089
-10.0,72,41.377112
-10.0,244,41.464215
-10.0,65,41.487258
-10.0,91,41.520324
-9.0,651,42.482747
-10.0,112,42.523784
-10.0,65,42.547806
-9.0,225,42.62888
-6.0,1565,43.976105
-10.0,227,44.064185
11.0,189,44.13525
-10.0,63,44.15827
-10.0,60,44.17929
-10.0,273,44.277379
-10.0,278,44.37647
-10.0,62,44.398489
10.0,105,44.436524
-10.0,304,45.288299
-9.0,108,45.338344
-10.0,72,45.36737
-5.0,4565,48.642349
-10.0,310,48.753451
-10.0,95,48.793487
-7.0,1435,50.06566
11.0,142,50.118709
-10.0,74,50.146734
10.0,69,50.171757
-9.0,518,50.361946
-6.0,892,51.415407
-10.0,123,51.468456
-10.0,261,51.621595
13.0,1086,52.005945
-10.0,471,52.927783
-10.0,80,52.961813
-10.0,138,53.015863
11.0,211,53.10094
-9.0,442,53.260085
-9.0,167,53.32014
-10.0,372,53.45226
-1.0,5115,57.580014
11.0,179,57.649078
-10.0,61,57.671098
-9.0,238,57.756175
16.0,2890,59.605577
-9.0,517,60.539929
-8.0,1215,60.984334
-7.0,1566,62.27851
11.0,231,62.450667
12.0,883,62.772961
-9.0,682,63.733835
-10.0,64,63.756856
-10.0,292,63.86095
-10.0,185,63.92701
-10.0,333,64.045118
-10.0,143,64.097165
-9.0,953,65.206174
-10.0,263,65.300259
-10.0,371,65.43338
-10.0,282,65.535977
-10.0,174,65.600035
-9.0,214,65.676105
-10.0,279,66.557906
-10.0,64,66.584931
15.0,3400,68.570737
-10.0,58,68.591756
-10.0,124,68.636797
-10.0,145,68.687844
-10.0,121,68.731884
-10.0,83,69.496081
-7.0,1508,70.111642
-10.0,56,70.13266
-6.0,1232,71.382301
-8.0,1378,72.604413
-10.0,226,72.698498
10.0,68,72.728525
-10.0,129,72.779572
-9.0,923,73.106869
-9.0,143,73.158917
-8.0,1445,74.466106
-10.0,100,74.502138
-10.0,132,74.549181
-1.0,2343,76.114107
-10.0,74,76.14013
-8.0,1548,77.473343
-10.0,101,77.509376
11.0,223,77.589448
-10.0,66,77.61347
-9.0,880,78.642909
-10.0,68,78.668932
-10.0,94,78.707968
-9.0,334,78.827077
-10.0,63,78.850098
-10.0,247,78.939179
-8.0,1961,80.373484
-10.0,347,80.50916
-10.0,58,80.534183
-9.0,569,80.755392
-7.0,1624,82.167179
10.0,65,82.1902
-10.0,158,82.247252
-9.0,294,83.109036
-9.0,656,83.36727
-10.0,283,83.468363
-10.0,59,83.490382
-9.0,306,83.598481
10.0,70,83.624504
13.0,414,83.770637
-8.0,1178,84.985743
-9.0,161,85.043795
-10.0,213,85.118864
-9.0,201,85.190929
-9.0,232,85.273508
12.0,937,86.389538
-10.0,53,86.41006
-10.0,126,86.456606
13.0,327,86.577716
-8.0,1828,87.980992
-10.0,305,88.141138
13.0,1193,89.321211
-9.0,740,89.597463
12.0,231,89.681539
-8.0,1060,90.945689
-9.0,350,91.083815
12.0,270,91.180903
-10.0,191,91.252969
11.0,209,91.333041
-9.0,587,91.558246
14.0,1772,93.126685
12.0,1224,94.45441
-10.0,58,94.475429
-10.0,138,94.529478
-10.0,121,94.574519
-8.0,1534,95.858189
-10.0,364,96.089904
15.0,579,96.296091
-8.0,321,96.410195
13.0,1432,97.666337
-10.0,125,97.711379
-7.0,2139,99.276802
12.0,241,99.368886
-10.0,190,99.500005
-10.0,57,99.522026
-10.0,61,100.367315
-9.0,555,100.60353
-10.0,211,100.687607
-10.0,60,100.709627
-10.0,319,100.832739
-9.0,219,100.914814
-8.0,1099,102.154942
-8.0,1016,102.602348
-10.0,60,102.629373
-10.0,97,102.672412
-8.0,423,103.593249
10.0,126,103.6493
-10.0,238,103.744387
-9.0,534,103.952577
-7.0,2322,105.511497
-10.0,136,105.561542
-10.0,126,105.607584
-10.0,211,105.681651
-10.0,65,105.705673
-7.0,1415,106.936793
-10.0,64,106.959814
-8.0,353,107.084928
10.0,66,107.10895
-10.0,273,107.217048
-8.0,1302,108.435156
-10.0,145,108.486202
-6.0,3004,111.057541
-10.0,172,111.125603
-8.0,450,111.296759
-10.0,56,111.317778
-10.0,110,111.356813
-10.0,59,111.377832
12.0,480,111.547987
-9.0,415,111.698124
-5.0,2035,113.147946
-9.0,216,114.12184
-10.0,93,114.166881
13.0,345,114.313015
12.0,1376,114.808465
-10.0,97,114.844498
-10.0,62,114.86852
10.0,69,115.712287
-10.0,56,115.736309
-9.0,408,115.906464
-3.0,4355,119.106879
-9.0,393,119.248007
-10.0,367,119.398144
10.0,63,119.425168
-10.0,62,119.451192
-10.0,57,119.474213
-8.0,1168,120.777903
11.0,118,120.820941
-10.0,61,120.843962
-5.0,3366,123.7346
-8.0,511,123.930779
-7.0,1278,125.199934
-10.0,58,125.224956
-9.0,238,125.322044
-8.0,1243,125.807486
11.0,144,125.859534
-10.0,180,125.931599
-6.0,2430,128.507942
-9.0,832,128.819728
-10.0,61,128.841748
-6.0,983,129.935743
11.0,573,130.171958
-8.0,743,130.439201
-9.0,806,131.589751
10.0,64,131.616775
-7.0,1152,132.060179
-7.0,1447,133.428926
-9.0,188,133.496989
-10.0,58,133.518008
10.0,66,133.54303
-10.0,235,133.629109
-10.0,60,133.652129
-10.0,335,133.776242
-10.0,239,133.865323
-10.0,61,133.887343
-10.0,60,133.909364
11.0,350,134.809181
-7.0,1615,135.396716
12.0,523,136.359839
-6.0,2665,138.10534
11.0,509,138.286996
-9.0,957,139.425474
-10.0,61,139.449495
-9.0,531,139.640159
-10.0,187,139.708218
-7.0,1656,141.107921
12.0,227,141.189491
-10.0,82,141.219517
10.0,68,141.244038
12.0,1294,142.525639
0.0,3388,144.51535
12.0,312,145.37659
-10.0,67,145.405115
12.0,947,145.762422
-7.0,860,146.067685
-10.0,253,146.941936
-9.0,268,147.056034
-3.0,4673,150.338856
-6.0,527,150.527018
-10.0,147,150.579563
-5.0,2879,153.169289
-9.0,544,153.363456
-10.0,143,153.4145
11.0,178,153.478555
11.0,183,153.544112
-3.0,2558,155.252581
-9.0,441,156.221913
-7.0,1993,157.814282
12.0,638,158.050486
-10.0,60,158.072505
-6.0,1876,159.515245
12.0,364,159.645357
-9.0,217,159.723424
-6.0,2062,161.326802
-8.0,857,162.402226
10.0,62,162.42925
11.0,507,162.618413
-8.0,711,162.872631
11.0,175,162.935185
12.0,255,163.026764
-8.0,906,164.142723
-9.0,1121,164.597614
12.0,400,165.580459
-10.0,363,165.726584
-8.0,274,165.828172
13.0,1694,167.249894
-8.0,1764,168.71115
14.0,1676,169.323177
12.0,304,170.237462
-9.0,241,170.338049
-8.0,1862,171.774784
10.0,55,171.795301
-10.0,100,171.835335
-9.0,462,172.048019
-10.0,144,172.102565
11.0,679,172.345775
-10.0,182,172.41033
-10.0,352,173.307601
-6.0,2244,174.962524
-10.0,101,175.005061
-9.0,505,175.18972
-9.0,375,175.325336
-10.0,75,175.35336
-9.0,191,175.424422
-10.0,272,175.521005
11.0,153,176.327198
-7.0,2471,178.010645
-10.0,178,178.0742
-9.0,212,178.150265
12.0,243,178.237339
12.0,303,178.344432
-9.0,584,178.55111
-10.0,313,179.444377
-9.0,673,179.700598
12.0,465,179.86674
11.0,157,179.922789
10.0,69,179.94781
11.0,224,180.027379
-9.0,607,181.032242
-10.0,102,181.074779
-9.0,887,181.391051
3.0,3521,184.375623
13.0,1465,185.721773
12.0,940,186.070573
-10.0,57,186.091091
15.0,2927,188.810428
-9.0,689,189.087167
-3.0,6070,193.792712
10.0,61,193.815231
-10.0,78,193.844757
-10.0,69,193.870278
11.0,453,194.03492
-9.0,984,195.256971
11.0,541,195.466651
-10.0,84,195.497177
-10.0,276,195.595762
-10.0,169,195.656814
-9.0,192,195.725874
-10.0,60,195.747392
-9.0,204,195.819955
11.0,214,195.896521
-10.0,56,196.6867
-10.0,56,196.712722
-1.0,4684,199.954009
-10.0,140,200.003551
10.0,83,200.033577
11.0,224,200.113145
-9.0,827,200.405897
-9.0,339,201.274643
-8.0,1463,201.8051
-5.0,2494,204.14361
-7.0,1603,204.729614
-8.0,1041,205.881604
11.0,353,206.007212
-10.0,55,206.026729
-10.0,56,206.047247
-2.0,5100,210.143268
11.0,100,210.184804
-9.0,716,210.451032
-10.0,321,210.56513
-10.0,117,210.607167
-10.0,72,210.632689
-10.0,245,210.720264
-10.0,164,210.778814
-10.0,367,211.642056
11.0,303,211.764661
-10.0,216,211.842229
-8.0,562,212.040899
-10.0,415,212.188026
-7.0,1123,213.337514
-9.0,760,213.611249
15.0,901,214.657649
-10.0,1019,215.022462
-10.0,363,215.157078
-10.0,60,215.179597
-8.0,1578,216.468205
15.0,3407,219.174532
-10.0,250,219.263108
12.0,1309,220.462638
12.0,607,220.694338
-10.0,158,220.750386
-10.0,237,220.834959
10.0,61,220.860481
12.0,283,220.962069
-10.0,192,221.030627
-7.0,1988,222.547431
-10.0,64,222.570451
-10.0,378,223.424184
-6.0,2236,225.003042
-10.0,89,225.036071
-10.0,67,225.061092
-7.0,1438,225.578037
-9.0,485,226.469803
-8.0,1259,226.929699
-10.0,75,226.958223
-10.0,113,226.998758
-10.0,63,227.021277
-10.0,65,227.044797
10.0,63,227.067317
11.0,432,227.944071
-10.0,269,228.051163
-9.0,517,228.23432
11.0,265,228.328902
12.0,224,228.40897
-7.0,1828,229.810675
-10.0,61,229.832694
-10.0,75,229.859717
-10.0,167,229.919769
-10.0,331,230.037871
-6.0,1643,231.357505
-10.0,60,231.380025
-10.0,71,231.406547
0.0,5162,235.460032
-9.0,752,235.726761
-9.0,233,235.809332
10.0,70,235.834854
-10.0,66,235.858374
-10.0,299,236.717112
-10.0,182,236.785671
-10.0,114,236.829709
-10.0,155,236.893764
10.0,62,236.916283
10.0,67,236.940305
-10.0,374,237.072918
-10.0,311,237.183513
-10.0,54,237.20303
13.0,1793,238.580714
13.0,1797,239.927372
-10.0,137,239.975914
-8.0,416,240.12354
-10.0,122,240.167579
-10.0,77,240.195102
-10.0,479,241.072857
12.0,374,241.221485
-9.0,554,241.420156
10.0,65,241.443175
-9.0,725,241.705401
-9.0,295,242.55413
-10.0,59,242.580152
-9.0,192,242.662723
10.0,66,242.692248
-5.0,3254,244.597887
-10.0,63,244.620407
-10.0,63,244.642926
-9.0,553,245.616262
-10.0,63,245.645287
-9.0,505,245.842457
10.0,58,245.862975
-9.0,552,246.06765
-9.0,855,247.097035
-9.0,719,247.371772
-2.0,7253,252.221441
-10.0,59,252.963078
-10.0,70,252.996607
-8.0,983,253.365424
-10.0,123,253.409462
10.0,63,253.431982
11.0,188,253.499039
-6.0,2090,254.984816
-9.0,301,255.091408
12.0,263,255.18699
-9.0,817,256.336979
-10.0,355,256.470594
-10.0,56,256.491111
12.0,1590,257.867295
-7.0,2283,259.517713
-9.0,237,259.629309
-10.0,185,259.696867
28.0,4789,263.688798
-10.0,65,263.715321
-10.0,62,263.739842
10.0,65,263.772871
-9.0,767,264.061619
-8.0,1049,265.163567
-9.0,263,265.271659
-8.0,929,265.641978
-8.0,1676,267.113243
-10.0,58,267.137764
13.0,941,267.481559
-9.0,363,268.374827
-10.0,82,268.413362
-4.0,3467,270.794407
13.0,1371,272.075008
-10.0,359,272.202618
-9.0,479,272.388778
-10.0,325,273.266032
-10.0,111,273.31107
10.0,65,273.336592
-9.0,892,273.665876
-10.0,155,273.720923
-3.0,4739,276.9507
-10.0,93,277.756892
-10.0,337,277.900516
-4.0,2487,279.611987
-8.0,933,279.943773
-7.0,1723,281.345478
-6.0,1785,282.881298
-8.0,1181,284.102848
-6.0,3129,286.042015
-10.0,63,286.064534
-8.0,1773,287.496266
-10.0,125,287.542805
12.0,986,288.634744
-10.0,203,288.718816
11.0,120,288.765356
-10.0,60,288.786875
-10.0,53,288.805891
-8.0,1426,290.03795
-10.0,84,290.07298
-9.0,1072,290.494843
14.0,2082,291.981621
-10.0,181,292.046677
10.0,66,292.070197
-10.0,136,292.11924
-8.0,1003,293.197666
-9.0,715,293.452386
-10.0,348,293.576492
-5.0,3131,296.209756
10.0,61,296.231775
-10.0,369,296.366891
-8.0,1768,297.762591
-10.0,59,297.784109
-10.0,65,297.80763
-10.0,81,297.836655
-10.0,63,297.859674
-10.0,62,297.881693
-10.0,90,297.914221
11.0,208,297.988785
-10.0,60,298.010304
-10.0,116,298.05184
-8.0,901,299.164296
-9.0,601,299.390991
-9.0,996,299.749799
10.0,61,300.503947
-10.0,61,300.53047
-9.0,774,300.818218
-10.0,121,300.861755
-9.0,745,301.134989
-10.0,58,301.156008
16.0,2927,303.676174
-5.0,2732,305.448698
-10.0,72,305.47472
-10.0,323,305.592322
-9.0,427,306.48659
-10.0,53,306.506608
-10.0,117,306.554649
-9.0,233,306.648729
-5.0,2624,308.309658
-9.0,736,308.57989
12.0,214,308.655955
-10.0,243,309.483667
-10.0,63,309.51069
-10.0,72,309.540215
-10.0,61,309.565737
-9.0,459,309.732381
-10.0,57,309.753899
-9.0,451,309.918541
-7.0,2277,311.495396
-10.0,62,311.517916
-10.0,310,311.629011
-7.0,2913,314.148177
-9.0,644,314.376873
-9.0,474,314.54702
16.0,2975,317.111725
-9.0,373,317.244839
10.0,57,317.265357
-8.0,350,317.389964
-9.0,313,317.501559
-10.0,63,317.524579
10.0,57,317.545097
10.0,330,318.380315
-6.0,2591,320.057257
-10.0,146,320.109301
-10.0,63,320.131821
-9.0,460,320.294461
11.0,136,320.343002
-10.0,328,320.459603
-10.0,66,320.483123
-5.0,2144,322.715041
-9.0,658,322.966758
-9.0,208,323.049328
-3.0,9259,329.321721
-10.0,109,330.060356
-8.0,298,330.182461
12.0,207,330.26353
12.0,241,330.355109
-7.0,2046,331.798349
-10.0,226,331.87942
12.0,376,332.015036
10.0,68,332.039557
-10.0,330,332.163664
-10.0,153,332.218211
-10.0,57,332.238729
12.0,556,333.185542
-10.0,66,333.209563
-7.0,443,333.3692
-10.0,347,333.493808
10.0,68,333.518329
-10.0,104,333.561866
-10.0,182,333.632427
16.0,3866,336.49789
-9.0,988,337.578318
-10.0,285,337.681908
-8.0,1455,338.903458
-10.0,68,338.928479
-7.0,1004,339.3013
-10.0,65,339.325821
-10.0,144,339.378867
10.0,57,339.399384
-10.0,336,339.518486
-9.0,283,340.343195
-8.0,1122,340.764058
-10.0,152,340.825109
-6.0,1466,342.152251
-10.0,304,342.263346
-8.0,677,342.505554
-10.0,149,342.5586
-4.0,2695,345.119301
-10.0,115,345.160837
-10.0,58,345.183857
13.0,311,345.294452
-9.0,538,345.487118
-9.0,268,345.5832
-10.0,286,346.40941
-9.0,968,346.783732
-10.0,66,346.807753
-10.0,62,346.830272
-10.0,140,346.882317
-6.0,1259,348.105869
17.0,4621,351.390693
-10.0,71,351.417716
11.0,153,351.472763
-10.0,60,351.494782
-10.0,61,351.517302
-10.0,57,351.537819
-8.0,1209,352.778886
-10.0,55,352.798903
11.0,122,352.842441
-9.0,476,353.012087
17.0,3562,355.764953
-9.0,491,355.94711
-7.0,1723,357.275252
-9.0,647,357.505449
26.0,6278,362.096897
-10.0,272,362.200486
12.0,311,363.056221
-10.0,321,363.186332
-7.0,1505,363.730801
-9.0,713,364.747175
-10.0,95,364.781204
-10.0,59,364.802722
-9.0,529,364.992886
-10.0,61,365.014905
-9.0,336,365.135509
11.0,214,365.214076
-4.0,4478,369.155464
11.0,320,369.287578
-9.0,817,369.583833
-5.0,1533,370.877945
13.0,2130,372.394749
11.0,163,372.455301
-10.0,60,372.47732
-8.0,1272,373.807463
-10.0,62,373.833986
11.0,181,373.899042
-8.0,307,374.008636
12.0,315,374.126237
-4.0,1424,375.476398
13.0,1659,376.82806
-9.0,288,376.94466
13.0,1210,377.382036
11.0,124,377.426575
-2.0,163,378.226262
-9.0,518,378.461464
-10.0,64,378.487486
-3.0,3119,380.379113
-9.0,451,381.263373
10.0,73,381.2949
-7.0,464,381.479058
-10.0,59,381.500577
-10.0,61,381.522596
-9.0,501,381.726772
-10.0,144,381.778816
-10.0,56,381.799334
-10.0,205,381.873398
-9.0,316,381.989998
11.0,433,382.9238
13.0,1289,383.421729
-10.0,285,383.52782
-9.0,502,384.485643
-2.0,4732,387.774971
-10.0,238,387.862046
-9.0,989,388.968997
-10.0,211,389.055571
-4.0,4116,391.986091
-8.0,1106,392.382432
-10.0,398,392.53106
-10.0,63,392.553579
-10.0,97,393.284207
11.0,157,393.347761
-10.0,64,393.375285
-10.0,261,393.481877
-8.0,546,393.682049
-8.0,1472,395.086757
-10.0,216,395.166325
-10.0,59,395.187843
-10.0,148,395.240889
-6.0,964,395.592356
-10.0,115,395.633387
10.0,71,395.65941
-10.0,68,396.40709
-10.0,390,396.559228
-8.0,476,396.738392
-10.0,165,396.797446
-10.0,465,396.965599
-10.0,112,397.005635
-10.0,64,397.027655
11.0,210,397.103724
-8.0,906,398.184212
11.0,265,398.279299
12.0,397,398.425432
-10.0,63,398.449453
10.0,341,398.570564
-10.0,416,399.434349
-10.0,154,399.495405
12.0,759,399.771657
-9.0,661,400.023886
-7.0,526,400.93071
-9.0,202,401.008782
-10.0,66,401.032803
-10.0,75,401.059828
-9.0,545,401.255005
-4.0,2437,402.883487
10.0,57,402.904506
-10.0,264,402.998591
-10.0,183,403.779301
-10.0,113,403.820339
-10.0,61,403.845361
-6.0,1946,405.277664
-8.0,403,405.443815
10.0,66,405.467837
-10.0,61,405.489857
-9.0,451,405.650003
-9.0,668,405.888724
-6.0,2299,407.462155
12.0,310,408.329448
-8.0,986,408.704789
-10.0,267,408.801877
-5.0,1435,410.096054
